Time,action,price,stop_loss,take_profit,balance
18/04/2022 16:00,exit,39050.6,20078.94029536232,,
20/04/2022 06:45,buy,41427.9,41242.41428571429,41798.87142857143,19893.454581076607
20/04/2022 10:30,exit,41814.4,20279.954581076607,,
21/04/2022 01:15,buy,41604.5,41286.58571428571,42240.328571428574,19962.04029536232
21/04/2022 10:30,exit,42261.2,20618.740295362317,,
21/04/2022 13:15,buy,42803.7,42101.421428571426,44208.25714285714,20206.36548945507
21/04/2022 16:00,exit,42044.8,19447.465489455077,,
22/04/2022 07:15,sell,40408.5,40143.77142857143,40937.957142857136,19712.194060883645
22/04/2022 07:15,exit,40408.5,19712.194060883645,,
22/04/2022 13:30,sell,40051.9,39623.90714285715,40907.88571428571,20140.1869180265
22/04/2022 13:30,exit,40051.9,20140.1869180265,,
22/04/2022 14:15,sell,39845.9,39276.52142857143,40984.65714285714,20709.565489455068
22/04/2022 14:15,exit,39845.9,20709.565489455068,,
23/04/2022 04:15,sell,39327.9,39021.27857142857,39941.14285714286,21016.1869180265
23/04/2022 04:15,exit,39327.9,21016.1869180265,,
23/04/2022 06:00,buy,39604.4,39287.75,40237.700000000004,20699.536918026497
24/04/2022 17:00,exit,39280.2,20375.336918026493,,
25/04/2022 05:30,sell,39006.4,38710.450000000004,39598.299999999996,20671.28691802649
25/04/2022 05:30,exit,39006.4,20671.28691802649,,
26/04/2022 19:15,sell,38086.9,37303.77142857143,39653.15714285714,21454.41548945506
26/04/2022 19:15,exit,38086.9,21454.41548945506,,
26/04/2022 20:00,sell,37715.4,36879.66428571429,39386.87142857143,22290.151203740774
26/04/2022 20:00,exit,37715.4,22290.151203740774,,
26/04/2022 22:30,sell,38188.7,37421.06428571428,39723.97142857143,23057.78691802649
26/04/2022 22:30,exit,38188.7,23057.78691802649,,
27/04/2022 14:00,sell,38599.6,37844.17857142857,40110.44285714285,23813.208346597916
27/04/2022 14:00,exit,38599.6,23813.208346597916,,
27/04/2022 21:30,buy,39282.4,38791.75,40263.700000000004,23336.944179665956
29/04/2022 10:45,exit,38754.4,22808.944179665956,,
30/04/2022 14:15,sell,38383.8,38229.792857142864,38691.81428571428,22962.951322523095
30/04/2022 14:15,exit,38383.8,22962.951322523095,,
30/04/2022 19:45,buy,38507.2,38299.23571428571,38923.12857142858,22754.987036808805
30/04/2022 21:00,exit,38241.8,22489.58703680881,,
02/05/2022 13:00,buy,38766.1,38314.64285714286,39669.01428571427,22039.795296072636
02/05/2022 17:30,exit,38278.0,21551.695296072638,,
02/05/2022 23:30,sell,38509.2,38149.43571428571,39228.72857142857,21911.459581786923
02/05/2022 23:30,exit,38509.2,21911.459581786923,,
03/05/2022 05:00,sell,38400.8,38116.65714285715,38969.08571428571,22195.602438929778
03/05/2022 05:00,exit,38400.8,22195.602438929778,,
03/05/2022 07:45,buy,38513.1,38275.049999999996,38989.200000000004,21957.552438929775
03/05/2022 14:00,exit,38236.6,21681.052438929775,,
05/05/2022 19:00,sell,35849.8,34937.65,37674.100000000006,22593.202438929777
05/05/2022 19:00,exit,35849.8,22593.202438929777,,
06/05/2022 04:00,sell,36301.5,35989.75714285714,36924.98571428572,22904.945296072638
06/05/2022 04:00,exit,36301.5,22904.945296072638,,
06/05/2022 13:30,sell,35510.9,34617.17857142857,37298.34285714286,23798.666724644067
06/05/2022 13:30,exit,35510.9,23798.666724644067,,
07/05/2022 13:00,sell,35823.9,35583.9,36303.9,24038.666724644067
07/05/2022 13:00,exit,35823.9,24038.666724644067,,
08/05/2022 12:15,sell,34645.8,34365.72857142857,35205.94285714287,24318.7381532155
08/05/2022 12:15,exit,34645.8,24318.7381532155,,
08/05/2022 22:00,sell,34131.0,33698.95714285714,34995.08571428571,24750.781010358358
08/05/2022 22:00,exit,34131.0,24750.781010358358,,
09/05/2022 12:45,sell,32806.8,32044.521428571425,34331.35714285716,25513.059581786936
09/05/2022 12:45,exit,32806.8,25513.059581786936,,
10/05/2022 00:15,sell,29872.4,28643.792857142857,32329.61428571429,26741.66672464408
10/05/2022 00:15,exit,29872.4,26741.66672464408,,
10/05/2022 09:15,sell,31461.2,30553.42142857143,33276.75714285714,27649.445296072652
10/05/2022 09:15,exit,31461.2,27649.445296072652,,
11/05/2022 20:45,sell,28423.7,27009.628571428573,31251.842857142856,29063.51672464408
11/05/2022 20:45,exit,28423.7,29063.51672464408,,
12/05/2022 03:45,sell,28249.2,26839.649999999998,31068.300000000007,30473.066724644083
12/05/2022 03:45,exit,28249.2,30473.066724644083,,
16/05/2022 03:00,sell,30258.6,29736.6,31302.6,30995.066724644083
16/05/2022 03:00,exit,30258.6,30995.066724644083,,
16/05/2022 15:30,sell,29358.5,28573.399999999998,30928.700000000004,31780.166724644085
16/05/2022 15:30,exit,29358.5,31780.166724644085,,
18/05/2022 12:00,sell,29657.5,29357.05,30258.4,32080.616724644085
18/05/2022 12:00,exit,29657.5,32080.616724644085,,
18/05/2022 20:00,sell,29064.7,28548.014285714286,30098.07142857143,32597.3024389298
18/05/2022 20:00,exit,29064.7,32597.3024389298,,
18/05/2022 23:15,sell,28748.4,28230.81428571429,29783.571428571428,33114.888153215514
18/05/2022 23:15,exit,28748.4,33114.888153215514,,
20/05/2022 01:15,buy,30276.5,29941.185714285715,30947.12857142857,32779.573867501225
20/05/2022 06:15,exit,29908.6,32411.673867501224,,
20/05/2022 22:45,sell,29040.7,28407.507142857143,30307.085714285717,33044.86672464408
20/05/2022 22:45,exit,29040.7,33044.86672464408,,
21/05/2022 06:15,buy,29223.9,28996.500000000004,29678.699999999997,32817.46672464408
22/05/2022 09:30,exit,29898.5,33492.06672464408,,
24/05/2022 06:30,sell,29189.6,28993.357142857138,29582.08571428572,33688.30958178694
24/05/2022 06:30,exit,29189.6,33688.30958178694,,
25/05/2022 13:30,buy,29641.0,29254.557142857142,30413.885714285716,33301.86672464408
26/05/2022 08:15,exit,29101.2,32762.066724644083,,
26/05/2022 23:45,sell,29115.0,28738.821428571428,29867.357142857145,33138.24529607265
26/05/2022 23:45,exit,29115.0,33138.24529607265,,
27/05/2022 00:30,sell,29040.1,28649.75714285714,29820.785714285717,33528.58815321551
27/05/2022 00:30,exit,29040.1,33528.58815321551,,
27/05/2022 21:45,sell,28615.7,28164.00714285714,29519.085714285724,33980.281010358376
27/05/2022 21:45,exit,28615.7,33980.281010358376,,
27/05/2022 22:00,buy,28767.3,28320.857142857138,29660.185714285722,33533.83815321552
30/05/2022 01:45,exit,29680.4,34446.938153215524,,
30/05/2022 05:45,buy,30370.0,30051.957142857143,31006.085714285713,34128.89529607267
30/05/2022 20:15,exit,31229.9,34988.79529607267,,
31/05/2022 13:30,sell,31272.3,30776.721428571425,32263.457142857147,35484.37386750124
31/05/2022 13:30,exit,31272.3,35484.37386750124,,
01/06/2022 11:15,sell,31431.4,31222.149999999998,31849.90000000001,35693.62386750124
01/06/2022 11:15,exit,31431.4,35693.62386750124,,
01/06/2022 15:15,sell,30829.0,30042.82857142857,32401.34285714286,36479.79529607267
01/06/2022 15:15,exit,30829.0,36479.79529607267,,
02/06/2022 09:30,sell,29828.4,29471.357142857145,30542.485714285714,36836.838153215525
02/06/2022 09:30,exit,29828.4,36836.838153215525,,
03/06/2022 12:15,sell,29658.5,29299.678571428572,30376.142857142855,37195.65958178695
03/06/2022 12:15,exit,29658.5,37195.65958178695,,
04/06/2022 04:00,buy,29633.4,29422.09285714286,30056.014285714286,36984.35243892981
06/06/2022 00:45,exit,30211.5,37562.45243892981,,
06/06/2022 03:45,buy,31166.4,30659.035714285717,32181.12857142857,37055.088153215525
07/06/2022 00:30,exit,30229.9,36118.588153215525,,
08/06/2022 10:45,sell,30330.0,29990.292857142857,31009.414285714287,36458.29529607267
08/06/2022 10:45,exit,30330.0,36458.29529607267,,
09/06/2022 05:00,buy,30253.4,30036.435714285715,30687.328571428574,36241.33101035838
09/06/2022 12:30,exit,30019.2,36007.13101035838,,
09/06/2022 19:45,sell,29945.5,29638.621428571427,30559.257142857146,36314.00958178696
09/06/2022 19:45,exit,29945.5,36314.00958178696,,
10/06/2022 07:45,sell,29985.9,29792.35714285714,30372.98571428572,36507.55243892982
10/06/2022 07:45,exit,29985.9,36507.55243892982,,
10/06/2022 16:00,sell,29280.8,28766.385714285712,30309.628571428573,37021.96672464411
10/06/2022 16:00,exit,29280.8,37021.96672464411,,
11/06/2022 23:00,sell,28398.2,28132.07857142857,28930.44285714286,37288.08815321554
11/06/2022 23:00,exit,28398.2,37288.08815321554,,
14/06/2022 07:00,sell,22179.6,20997.535714285714,24543.728571428568,38470.15243892983
14/06/2022 07:00,exit,22179.6,38470.15243892983,,
14/06/2022 17:30,sell,22339.6,21602.15714285714,23814.485714285714,39207.595296072686
14/06/2022 17:30,exit,22339.6,39207.595296072686,,
14/06/2022 18:45,sell,22230.1,21584.735714285714,23520.828571428567,39852.95958178697
14/06/2022 18:45,exit,22230.1,39852.95958178697,,
14/06/2022 21:15,sell,21476.9,20879.535714285714,22671.628571428577,40450.323867501254
14/06/2022 21:15,exit,21476.9,40450.323867501254,,
15/06/2022 00:45,sell,21746.1,21087.428571428572,23063.44285714285,41108.99529607268
15/06/2022 00:45,exit,21746.1,41108.99529607268,,
15/06/2022 03:00,sell,21776.0,21189.67142857143,22948.65714285714,41695.323867501254
15/06/2022 03:00,exit,21776.0,41695.323867501254,,
15/06/2022 05:15,sell,20821.3,20117.114285714284,22229.67142857143,42399.50958178697
15/06/2022 05:15,exit,20821.3,42399.50958178697,,
15/06/2022 18:00,sell,20422.9,19383.614285714288,22501.47142857143,43438.79529607268
15/06/2022 18:00,exit,20422.9,43438.79529607268,,
16/06/2022 19:30,sell,20852.6,20310.52142857143,21936.75714285714,43980.87386750126
16/06/2022 19:30,exit,20852.6,43980.87386750126,,
18/06/2022 17:30,sell,18599.8,18163.899999999998,19471.600000000002,44416.77386750126
18/06/2022 17:30,exit,18599.8,44416.77386750126,,
19/06/2022 18:00,buy,19532.1,18972.664285714283,20650.97142857143,43857.33815321555
20/06/2022 09:15,exit,20694.2,45019.43815321555,,
20/06/2022 17:45,sell,19908.7,19256.114285714284,21213.871428571434,45672.023867501266
20/06/2022 17:45,exit,19908.7,45672.023867501266,,
21/06/2022 19:45,sell,20836.3,20457.292857142857,21594.314285714285,46051.031010358405
21/06/2022 19:45,exit,20836.3,46051.031010358405,,
21/06/2022 22:00,sell,20737.1,20259.864285714284,21691.571428571428,46528.26672464412
21/06/2022 22:00,exit,20737.1,46528.26672464412,,
21/06/2022 23:15,sell,20524.4,20043.135714285716,21486.928571428572,47009.531010358405
21/06/2022 23:15,exit,20524.4,47009.531010358405,,
22/06/2022 00:00,sell,20479.3,20022.85,21392.2,47465.9810103584
22/06/2022 00:00,exit,20479.3,47465.9810103584,,
23/06/2022 09:45,buy,20699.8,20317.257142857143,21464.885714285712,47083.438153215546
23/06/2022 15:30,exit,20296.0,46679.63815321555,,
24/06/2022 05:45,sell,20852.4,20523.0,21511.200000000004,47009.03815321555
24/06/2022 05:45,exit,20852.4,47009.03815321555,,
24/06/2022 22:00,buy,21315.2,20981.792857142857,21982.01428571429,46675.63101035841
25/06/2022 15:45,exit,20912.1,46272.531010358405,,
27/06/2022 13:30,sell,20806.3,20506.235714285714,21406.42857142857,46572.595296072686
27/06/2022 13:30,exit,20806.3,46572.595296072686,,
28/06/2022 01:15,sell,20610.2,20306.0,21218.600000000002,46876.79529607268
28/06/2022 01:15,exit,20610.2,46876.79529607268,,
28/06/2022 05:15,buy,20743.0,20535.292857142857,21158.414285714287,46669.08815321554
28/06/2022 18:00,exit,20311.7,46237.788153215544,,
28/06/2022 23:30,sell,20194.0,19940.564285714285,20700.87142857143,46491.22386750126
28/06/2022 23:30,exit,20194.0,46491.22386750126,,
29/06/2022 02:15,sell,20244.3,19978.242857142857,20776.414285714283,46757.281010358405
